,number,title,authors,info,url
10,11,МОДЕЛИРОВАНИЕ УСТРОЙСТВ ФУНКЦИОНАЛЬНОЙ ЭЛЕКТРОНИКИ В ПРОГРАММНОЙ СРЕДЕ MULTISIM,"Розов С.В., Иванов С.И., Лавров А.П.","Учебное пособие /  Санкт-Петербург, 2024.",https://www.elibrary.ru/item.asp?id=63637434
11,12,СОПОСТАВИТЕЛЬНАЯ ВИЗУАЛИЗАЦИЯ ДАННЫХ ТЕЛЕТРАФИКА,Шерстнева А.А.,"Свидетельство о регистрации программы для ЭВМ RU 2024615617, 11.03.2024.
 Заявка от 01.03.2024.",https://www.elibrary.ru/item.asp?id=64591621
12,13,АГРЕГАЦИЯ ДАННЫХ В АНАЛИТИЧЕСКИ СЛОЖНЫХ СИСТЕМАХ,Шерстнева А.А.,"Свидетельство о регистрации программы для ЭВМ RU 2024615801, 13.03.2024.
 Заявка от 01.03.2024.",https://www.elibrary.ru/item.asp?id=64592100
13,14,ЭСКИЗНОЕ ПРОЕКТИРОВАНИЕ БЕСПИЛОТНЫХ ТРАНСПОРТНЫХ СРЕДСТВ,Макаров Л.М.,"Учебное пособие для студентов, магистров и аспирантов, обладающих базовыми знаниями в области научных дисциплин: «Механотроника», «Автоматика и телемеханика», «Вычислительная техника», «Автоматизированные системы телекоммуникации и управление», «Системы связи», «Интеллектуальные информационные системы». Может представлять интерес для инженеров и научных работников. /  Вологда, 2024.",https://www.elibrary.ru/item.asp?id=65608034
14,15,БРАУЗЕРНОЕ РАСШИРЕНИЕ ДЛЯ УДАЛЕНИЯ ПОЛЬЗОВАТЕЛЬСКОЙ ИНФОРМАЦИИ «WEB CLEANER»,"Ликарь А.И., Греков И.П.","Свидетельство о регистрации программы для ЭВМ RU 2024615599, 11.03.2024.
 Заявка от 01.03.2024.",https://www.elibrary.ru/item.asp?id=64591586
15,16,ИМИТАЦИОННАЯ МОДЕЛЬ УПРАВЛЕНИЯ ФОРМОЙ ЛУЧА ПРИ ДИАГРАММООБРАЗОВАНИИ НА ОСНОВЕ ПОЗИЦИОНИРОВАНИЯ В СВЕРХПЛОТНЫХ СЕТЯХ РАДИОДОСТУПА МИЛЛИМЕТРОВОГО ДИАПАЗОНА,"Фокин Г.А., Волгушев Д.Б.","Свидетельство о регистрации программы для ЭВМ RU 2024615846, 13.03.2024.
 Заявка от 01.03.2024.",https://www.elibrary.ru/item.asp?id=64598338
16,17,НОВЫЕ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ В ОБРАЗОВАНИИ,,"Сборник научных трудов XXIV Международной научно-практической конференции / Часть 2.  Москва, 2024.",https://www.elibrary.ru/item.asp?id=65424616
17,18,SECURE EDGE AND FOG COMPUTING ENABLED AI FOR IOT AND SMART CITIES,,"Includes selected Papers from International Conference on Advanced Computing & Next-Generation Communication (ICACNGC 2022) /  Ghent, Belgium, 2024.",https://www.elibrary.ru/item.asp?id=65653043
18,19,НОВЫЕ ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ В ОБРАЗОВАНИИ,,"Сборник научных трудов XXIV Международной научно-практической конференции / Часть 1.  Москва, 2024.",https://www.elibrary.ru/item.asp?id=65422877
19,20,СТАТИСТИЧЕСКОЕ МОДЕЛИРОВАНИЕ ДАННЫХ ПРИ ОЦЕНКЕ НАДЕЖНОСТИ ФУНКЦИОНИРОВАНИЯ КОНВЕРГЕНТНЫХ СЕТЕЙ,Шерстнева А.А.,"Свидетельство о регистрации программы для ЭВМ RU 2024615800, 13.03.2024.
 Заявка от 01.03.2024.",https://www.elibrary.ru/item.asp?id=64592095
20,21,ВИЗУАЛИЗАЦИЯ ФАКТОРНОГО АНАЛИЗА ФУНКЦИОНИРОВАНИЯ ИНФОКОММУНИКАЦИОННЫХ СИСТЕМ,Шерстнева А.А.,"Свидетельство о регистрации программы для ЭВМ RU 2024615869, 13.03.2024.
 Заявка от 01.03.2024.",https://www.elibrary.ru/item.asp?id=64598394
21,22,ИМИТАЦИОННАЯ МОДЕЛЬ ИССЛЕДОВАНИЯ ЗАВИСИМОСТИ ТРЕБУЕМОЙ ШИРИНЫ ЛУЧА ОТ ТОЧНОСТИ ОЦЕНОК КООРДИНАТ ПРИ УПРАВЛЕНИИ СОВОКУПНОСТЬЮ НАПРАВЛЕННЫХ РАДИОЛИНИЙ С ДИАГРАММООБРАЗОВАНИЕМ НА ОСНОВЕ ПОЗИЦИОНИРОВАНИЯ,Фокин Г.А.,"Свидетельство о регистрации программы для ЭВМ RU 2024615900, 13.03.2024.
 Заявка от 01.03.2024.",https://www.elibrary.ru/item.asp?id=64598481
22,23,ОРГАНИЗАЦИОННО-ПЕДАГОГИЧЕСКОЕ ОБЕСПЕЧЕНИЕ ФОРМИРОВАНИЯ УНИВЕРСАЛЬНЫХ КОМПЕТЕНЦИЙ ОБУЧАЮЩИХСЯ ПРИ ОСВОЕНИИ ОБРАЗОВАТЕЛЬНЫХ ПРОГРАММ В СОВРЕМЕННОМ ТЕХНИЧЕСКОМ ВУЗЕ,"Стародубцев М.П., Пономарев О.И., Сапсаева Т.В.","Санкт-Петербург, 2024.",https://www.elibrary.ru/item.asp?id=65680379
23,24,ОЦЕНКА ВЛИЯНИЯ ВЗАИМНЫХ МЕЖКАНАЛЬНЫХ ПОМЕХ НА КАЧЕСТВО ПЕРЕДАЧИ ДАННЫХ В СЕТЯХ УПРАВЛЕНИЯ РОБОТОТЕХНИЧЕСКИМИ КОМПЛЕКСАМИ,Бабенко М.С.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 100-105.",https://www.elibrary.ru/item.asp?id=65698572
24,25,ВЫБОР ПОКАЗАТЕЛЕЙ ДЛЯ ОЦЕНКИ КАЧЕСТВА СВЯЗИ ПРИ ПРОВЕДЕНИИ РЕФАРМИНГА ЧАСТОТ В СЕТЯХ UMTS/LTE,Винник Е.Д.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 106-109.",https://www.elibrary.ru/item.asp?id=65698573
25,26,WIPS КАК ОСНОВА ЗАЩИТЫ БЕСПРОВОДНОЙ КОРПОРАТИВНОЙ СЕТИ,"Махмутова Н.Ф., Киструга А.Ю., Ковцур М.М.","В сборнике: Технологии информационного общества. Сборник трудов XVIII Международной отраслевой научно-технической конференции. Москва, 2024.  С. 108-110.",https://www.elibrary.ru/item.asp?id=66348182
26,27,ОСОБЕННОСТИ РЕАЛИЗАЦИИ ПРИЕМОПЕРЕДАЮЩЕГО,"Контемиров С.А., Кравец Е.В.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 110-114.",https://www.elibrary.ru/item.asp?id=65698574
27,28,РАЗРАБОТКА ЦИФРОВОЙ СХЕМЫ УПРАВЛЕНИЯ КЛЮЧЕВЫМИ ФОРМИРОВАТЕЛЯМИ ГАРМОНИЧЕСКИХ КОЛЕБАНИЙ,"Безгодов Д.С., Шамсиев Б.Г.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 11-14.",https://www.elibrary.ru/item.asp?id=65698553
28,29,МЕТОДЫ ИЗМЕНЕНИЯ ЧАСТОТЫ ДИСКРЕТИЗАЦИИ СИГНАЛА С ДРОБНЫМ КОЭФФИЦИЕНТОМ ДЕЦИМАЦИИ,Родина К.А.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 115-118.",https://www.elibrary.ru/item.asp?id=65698575
29,30,СПОСОБ ПОСТРОЕНИЯ МИКРОВОЛНОВОГО ИНТЕРФЕРОМЕТРА,Тихонов Я.А.,"В сборнике: Инфокоммуникационные технологии: актуальные вопросы цифровой экономики. сборник научных трудов IV Международной научно-практической конференции. Екатеринбург, 2024.  С. 116-120.",https://www.elibrary.ru/item.asp?id=65679304
30,31,РОЛЬ СОЦИАЛЬНОГО КАПИТАЛА В БЛАГОПОЛУЧИИ ЛИЧНОСТИ,Тенеряднова С.П.,"В сборнике: Современные стратегии и цифровые трансформации устойчивого развития общества, образования и науки. Сборник материалов XV Международной научно-практической конференции. Москва, 2024.  С. 119-123.",https://www.elibrary.ru/item.asp?id=65622313
31,32,ИССЛЕДОВАНИЕ ВОЗМОЖНОСТЕЙ ПОСТРОЕНИЯ ВСЕНАПРАВЛЕННОЙ АНТЕННЫ ГОРИЗОНТАЛЬНОЙ ПОЛЯРИЗАЦИИ НА ОСНОВЕ ИЗЛУЧАТЕЛЯ ВИВАЛЬДИ,Данченков В.Р.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 119-123.",https://www.elibrary.ru/item.asp?id=65698576
32,33,ПРЕДПРИНИМАТЕЛЬСКАЯ САМОЭФФЕКТИВНОСТЬ КАК ИНСТРУМЕНТ ESG ФОРМИРОВАНИЯ,Шерстнева А.А.,"В книге: Научные исследования современных проблем развития России: тенденции развития в условиях неопределенности. Сборник научных трудов по итогам Международной научно-практической конференции молодых ученых Санкт-Петербургского государственного экономического университета. В 2-х частях. Санкт-Петербург, 2024.  С. 122-125.",https://www.elibrary.ru/item.asp?id=62783940
33,34,ИССЛЕДОВАНИЕ ОСОБЕННОСТЕЙ ТЕХНОЛОГИИ РАЗМЕЩЕНИЯ РЭС НА ОДЕЖДЕ,"Литвинов А.С., Морозов А.А.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 124-127.",https://www.elibrary.ru/item.asp?id=65698577
34,35,РАЗРАБОТКА АЛГОРИТМА УЛУЧШЕНИЯ РЕЗКОСТИ ИЗОБРАЖЕНИЯ ДЛЯ РАСПОЗНАВАНИЯ ПРЕДАВАРИЙНЫХ СИТУАЦИЙ,"Барабанщиков Д.А., Тимченко В.И.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 128-130.",https://www.elibrary.ru/item.asp?id=65698578
35,36,РАСЧЕТ ЭЛЕКТРИЧЕСКИХ ПАРАМЕТРОВ ТРОСОВЫХ АЭРОСТАТНЫХ АНТЕНН,"Борисов М.Г., Коровин К.О.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 131-135.",https://www.elibrary.ru/item.asp?id=65698579
36,37,АНАЛИЗ ВАРИАНТОВ ПОСТРОЕНИЯ ФАЗИРОВАННОЙ АНТЕННОЙ РЕШЕТКИ КВ-ДИАПАЗОНА,"Вымолов А.Ю., Коровин К.О.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 136-140.",https://www.elibrary.ru/item.asp?id=65698580
37,38,УПРАВЛЕНИЕ ПРОИЗВОДСТВЕННЫМИ ПРОЦЕССАМИ С ПОМОЩЬЮ ТИКЕТ-СИСТЕМЫ,Вергун В.С.,"В сборнике: Энергетика, управление и автоматизация: инновационные решения проблем. Материалы III Всероссийской научно-практической конференции обучающихся и преподавателей. Санкт-Петербург, 2024.  С. 136-141.",https://www.elibrary.ru/item.asp?id=65583966
38,39,"МЕЖСЕТЕВЫЕ ЭКРАНЫ: НАЗНАЧЕНИЕ, КЛАССИФИКАЦИЯ И ПРИНЦИП РАБОТЫ","Тюрина А.Д., Тюрина О.Д., Чуркин Я.Д.","В сборнике: Цифровые системы и модели: теория и практика проектирования, разработки и применения. Материалы национальной (с международным участием) научно-практической конференции. Казань, 2024.  С. 1381-1384.",https://www.elibrary.ru/item.asp?id=66229676
39,40,АЛГОРИТМ ПОИСКА СИГНАЛОВ В АППАРАТУРЕ ПОТРЕБИТЕЛЯ СИСТЕМЫ ГЛОНАСС,"Гиляев В.М., Тимченко В.И.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 141-144.",https://www.elibrary.ru/item.asp?id=65698581
40,41,РАЗРАБОТКА СТЕНДА ПРОВЕРКИ IP МОДУЛЕЙ ВИДЕООБРАБОТКИ,"Курбатова Е.А., Чернов И.Н.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 145-150.",https://www.elibrary.ru/item.asp?id=65698582
41,42,МОДЕЛИРОВАНИЕ АДАПТИВНОГО АЛГОРИТМА ПРОСТРАНСТВЕННО-ВРЕМЕННОЙ ОБРАБОТКИ СИГНАЛОВ В СИСТЕМАХ АКТИВНОЙ РАДИОЛОКАЦИИ,Мебония М.А.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 151-155.",https://www.elibrary.ru/item.asp?id=65698583
42,43,ИССЛЕДОВАНИЕ КЛЮЧЕВОГО ВЫСОКОЧАСТОТНОГО УСИЛИТЕЛЯ МОЩНОСТИ КЛАССА Е,Богатырев К.Д.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 15-19.",https://www.elibrary.ru/item.asp?id=65698554
43,44,ИСПОЛЬЗОВАНИЕ GOOGLE ТАБЛИЦ ДЛЯ КОНТРОЛЯ КАЧЕСТВА УЧЕБНОГО ПРОЦЕССА,"Рубан Е.А., Смородин Г.Н., Смородина А.Г.","В сборнике: Цифровые системы и модели: теория и практика проектирования, разработки и применения. Материалы национальной (с международным участием) научно-практической конференции. Казань, 2024.  С. 1553-1556.",https://www.elibrary.ru/item.asp?id=66229772
44,45,ПАРСИНГ РЕЗУЛЬТАТОВ ПРОХОЖДЕНИЯ ТЕСТОВ В СИСТЕМЕ ПЕДАГОГИЧЕСКОГО ТЕСТИРОВАНИЯ QUIZIZZ,"Самсонов Д.Э., Смородин Г.Н.","В сборнике: Цифровые системы и модели: теория и практика проектирования, разработки и применения. Материалы национальной (с международным участием) научно-практической конференции. Казань, 2024.  С. 1557-1561.",https://www.elibrary.ru/item.asp?id=66229775
45,46,КООРДИНАТОМЕТРИЯ ИСТОЧНИКОВ ИЗЛУЧЕНИЙ НА ОСНОВЕ МЕТОДОВ СВЕРХРАЗРЕШЕНИЯ В УСЛОВИЯХ ЗАМИРАНИЙ,Мухина А.Д.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 156-160.",https://www.elibrary.ru/item.asp?id=65698584
46,47,СТЕГАНОГРАФИЯ В КИБЕРБЕЗОПАСНОСТИ: АНАЛИЗ УГРОЗ И МЕР ПРЕДОТВРАЩЕНИЯ,Борисенко И.И.,"В сборнике: Цифровая трансформация науки и современный образовательный процесс. сборник научных трудов. Казань, 2024.  С. 159-162.",https://www.elibrary.ru/item.asp?id=64547487
47,48,РАЗРАБОТКА АГЕНТА СИСТЕМЫ ДЛЯ АВТОМАТИЗИРОВАННОГО СБОРА МЕТЕОДАННЫХ В АРКТИЧЕСКИХ РЕГИОНАХ С ПРИМЕНЕНИЕМ ТЕХНОЛОГИЙ ПЕРИФЕРИЙНОГО ИНТЕРНЕТА ВЕЩЕЙ,"Лукина О.В., Некрасов С.Г., Пупцев Р.И.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 167-171.",https://www.elibrary.ru/item.asp?id=65698586
48,49,ИСПОЛЬЗОВАНИЕ НЕЙРОННЫХ СЕТЕЙ ДЛЯ ОБНАРУЖЕНИЯ ПРЕДАВАРИЙНЫХ СИТУАЦИЙ НА ПРОМЫШЛЕННЫХ ОБЪЕКТАХ,"Фисечко Н.С., Хименкова Д.А., Чернов И.Н.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 172-176.",https://www.elibrary.ru/item.asp?id=65698587
49,50,ОСНОВНЫЕ ПРИНЦИПЫ СТЕГАНОГРАФИИ И ИХ ПРИМЕНЕНИЕ В СОВРЕМЕННЫХ ИНФОРМАЦИОННЫХ СИСТЕМАХ,Кусняк И.А.,"В сборнике: Цифровая трансформация науки и современный образовательный процесс. сборник научных трудов. Казань, 2024.  С. 176-179.",https://www.elibrary.ru/item.asp?id=64547493
50,51,ИММЕРСИВНЫЕ ТЕХНОЛОГИИ В ОБРАЗОВАНИИ: ПСИХОЛОГИЧЕСКОЕ И ТЕХНОЛОГИЧЕСКОЕ ПОГРУЖЕНИЕ,"Калимуллина О.В., Егорова М.А.","В сборнике: ЛУЧШИЕ ПРАКТИКИ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ПО ЕСТЕСТВЕННО-НАУЧНЫМ И ТЕХНИЧЕСКИМ ДИСЦИПЛИНАМ. Сборник материалов IV Международной
научно-практической конференции, посвященной памяти академика РАН К.А.
Валиева. Казань, 2024.  С. 176-181.",https://www.elibrary.ru/item.asp?id=61479274
51,52,ОСОБЕННОСТИ ИНЖЕНЕРНО-ЭКОЛОГИЧЕСКИХ ИЗЫСКАНИЙ ПО ЛИНЕЙНЫМ ОБЪЕКТАМ НА ПРИМЕРЕ АВТОДОРОГИ А120 (БОЛЬШИЕ КОЛПАНЫ - УЛЬЯНОВКА),Рубина А.А.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 177-181.",https://www.elibrary.ru/item.asp?id=65698588
52,53,РАЗРАБОТКА ВИРТУАЛЬНОГО СТЕНДА ДЛЯ АНАЛИЗА МЕТРИК БЕЗОПАСНОСТИ ВИРТУАЛЬНЫХ МАШИН И КОНТЕЙНЕРОВ,"Игнатьева Д.А., Камалова А.О., Пестов И.Е., Романюк Е.О.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 187-191.",https://www.elibrary.ru/item.asp?id=65698590
53,54,РАЗВИТИЕ АКТИВНЫХ ФОРМ МОЛОДЕЖНОГО ТУРИЗМА НА ПРИМЕРЕ ЭКСКУРСИИ ПО КРЕСТОВСКОМУ ОСТРОВУ,"Перевышко Ф.С., Федорова А.В.","В сборнике: Менеджмент XXI века: формирование суверенной системы образования Российской Федерации. Материалы XXII международной научно-практической конференции. Санкт-Петербург, 2024.  С. 189-192.",https://www.elibrary.ru/item.asp?id=65638808
54,55,ИССЛЕДОВАНИЕ ВОЗМОЖНОСТЕЙ СВЁРТОЧНЫХ НЕЙРОННЫХ СЕТЕЙ ДЛЯ КЛАССИФИКАЦИИ ВРЕДОНОСНОГО ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ,Катасонов А.И.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 192-196.",https://www.elibrary.ru/item.asp?id=65698591
55,56,РОЛЬ СТЕГАНОГРАФИИ И КРИПТОГРАФИИ В СОВРЕМЕННЫХ СРЕДСТВАХ КИБЕРБЕЗОПАСНОСТИ И БОРЬБЫ С КИБЕРУГРОЗАМИ,Серегин И.А.,"В сборнике: Цифровая трансформация науки и современный образовательный процесс. сборник научных трудов. Казань, 2024.  С. 193-195.",https://www.elibrary.ru/item.asp?id=64547499
56,57,НА СТЫКЕ ИНТЕРЕСОВ: ГЕОПОЛИТИЧЕСКИЕ РЕАЛИИ И ПОГРАНИЧНОЕ ВЗАИМОДЕЙСТВИЕ КИТАЯ И ИНДИИ В КОНТЕКСТЕ РОССИЙСКО-УКРАИНСКОГО КОНФЛИКТА,Петрова А.В.,"В сборнике: Граница как историко-психологическое явление. Материалы LV Международной научной конференции. Санкт-Петербург, 2024.  С. 195-199.",https://www.elibrary.ru/item.asp?id=66004164
57,58,МОДЕЛЬ ВНЕШНЕГО НАРУШИТЕЛЯ И ОСНОВНЫЕ ВНЕШНИЕ УГРОЗЫ ОБЛАЧНОЙ ИНФРАСТРУКТУРЫ,"Пестов И.Е., Смуров И.А., Федоров П.О., Федорова Е.С.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 197-202.",https://www.elibrary.ru/item.asp?id=65698592
58,59,ИССЛЕДОВАНИЕ ПРЕОБРАЗОВАТЕЛЯ ПОСТОЯННОГО НАПРЯЖЕНИЯ С «МЯГКИМ» ПЕРЕКЛЮЧЕНИЕМ СИЛОВЫХ ТРАНЗИСТОРОВ,"Гришин В.В., Трофимушкин М.Д.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов: в 2-х томах. Санкт-Петербург, 2024.  С. 20-23.",https://www.elibrary.ru/item.asp?id=65698556
