,number,title,authors,info,url
20,921,ВЕРОЯТНОСТНЫЙ МЕТОД ОЦЕНКИ УСТОЙЧИВОСТИ СРЕДСТВ ИЗМЕРЕНИЙ К ВОЗДЕЙСТВИЮ ВНЕШНИХ ЭЛЕКТРОМАГНИТНЫХ ПОМЕХ,Макогон В.П.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции: в 4 т.. Санкт-Петербург, 2023.  С. 394-397.",https://www.elibrary.ru/item.asp?id=54609525
21,922,ОСОБЕННОСТИ ОРГАНИЗАЦИИ ПРАКТИЧЕСКОГО ЗАНЯТИЯ ПО ИНОСТРАННОМУ ЯЗЫКУ В ВУЗЕ,"Желтова Е.П., Маршева Н.В.","В сборнике: Вестник факультета социальных цифровых технологий. XХV Международный Балтийский коммуникационный форум. Санкт-Петербург, 2023.  С. 394-399.",https://www.elibrary.ru/item.asp?id=64227488
22,923,ИСПОЛЬЗОВАНИЕ VR И AR ДЛЯ УЛУЧШЕНИЯ ПРОЦЕССА КОММУНИКАЦИИ В КОМПАНИЯХ,Воробьева В.В.,"В сборнике: Вестник факультета социальных цифровых технологий. XХV Международный Балтийский коммуникационный форум. Санкт-Петербург, 2023.  С. 39-44.",https://www.elibrary.ru/item.asp?id=65533801
23,924,СТАНОВЛЕНИЕ ТЕЛЕФОННОЙ СЕТИ СТОКГОЛЬМА (1877-1918 ГГ.),"Гехт А.Б., Михайлова Е.Д.","В сборнике: Учреждения связи: прошлое, настоящее, будущее. Материалы Тринадцатых научных чтений памяти А.С. Попова. Научный редактор Н.А. Борисова. Санкт-Петербург, 2023.  С. 39-45.",https://www.elibrary.ru/item.asp?id=54365639
24,925,АКТУАЛЬНЫЕ ВОПРОСЫ ПОДДЕРЖАНИЯ И СОПРОВОЖДЕНИЯ ЧИТАЕМОСТИ ИСХОДНОГО КОДА ПРОГРАММНЫХ ПРОЕКТОВ ВЫСОКОЙ СЛОЖНОСТИ,"Поведайко М.Д., Алексеев Е.А.","В сборнике: Региональная информатика и информационная безопасность. Сборник трудов Санкт-Петербургской международной конференции. Санкт-Петербург, 2023.  С. 395-397.",https://www.elibrary.ru/item.asp?id=60025357
25,926,ПРИМЕНЕНИЕ ЦЕПЕЙ МАРКОВА ДЛЯ ОПТИМИЗАЦИИ ДВИЖЕНИЯ ОБЩЕСТВЕННОГО ТРАНСПОРТА,"Филиппов Ф.В., Шульгин Ф.Э.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей; Сборник лучших докладов: в 2 томах. Санкт-Петербург, 2023.  С. 396-400.",https://www.elibrary.ru/item.asp?id=56659857
26,927,АКТУАЛЬНЫЕ ВОПРОСЫ ИСПОЛЬЗОВАНИЯ НЕЙРОННЫХ СЕТЕЙ В СОЦИАЛЬНОЙ ИНЖЕНЕРИИ,"Поведайко М.Д., Карташев В.И., Самсонов Д.Э.","В сборнике: Региональная информатика и информационная безопасность. Сборник трудов Санкт-Петербургской международной конференции. Санкт-Петербург, 2023.  С. 397-399.",https://www.elibrary.ru/item.asp?id=60025358
27,928,УПРАВЛЕНИЕ КАЧЕСТВОМ РАЗРАБОТКИ СИСТЕМЫ ДИСТАНЦИОННОГО БАНКОВСКОГО ОБСЛУЖИВАНИЯ,Ананьев В.Ю.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2022). Сборник лучших докладов Всероссийской научно-технической и научно-методической конференции магистрантов и их руководителей. Сост. Н.Н. Иванов. Санкт-Петербург, 2023.  С. 398-402.",https://www.elibrary.ru/item.asp?id=50223128
28,929,ИССЛЕДОВАНИЕ МЕТОДОВ ФИКСАЦИИ ДВИЖЕНИЙ ЧЕЛОВЕКА ДЛЯ ОТОБРАЖЕНИЯ В ТРЕХМЕРНОЙ ВИРТУАЛЬНОЙ СРЕДЕ,"Максимова Е.И., Туманова Е.И.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции: в 4 т.. Санкт-Петербург, 2023.  С. 398-402.",https://www.elibrary.ru/item.asp?id=54609526
29,930,ПОВЫШЕНИЕ УРОВНЯ БЕЗОПАСНОСТИ ПОСРЕДСТВОМ ПРИМЕНЕНИЯ РАДИОЧАСТОТНОЙ ИДЕНТИФИКАЦИИ,"Поведайко М.Д., Карташев В.И., Самсонов Д.Э.","В сборнике: Региональная информатика и информационная безопасность. Сборник трудов Санкт-Петербургской международной конференции. Санкт-Петербург, 2023.  С. 399-401.",https://www.elibrary.ru/item.asp?id=60025359
30,931,РАЗВИТИЕ ИНОЯЗЫЧНОЙ КОММУНИКАТИВНОСТИ В ЦИФРОВОЙ СРЕДЕ В ДИФФЕРЕНЦИРОВАННЫХ ГРУППАХ,Соколова Ю.M.,"В сборнике: Социокультурные, психологические и педагогические координаты развития личности. Материалы Международной научно-практической конференции. Владимир, 2023.  С. 399-403.",https://www.elibrary.ru/item.asp?id=59850152
31,932,THE POTENTIAL OF IMMERSIVE AUDIO TECHNOLOGIES FOR FOREIGN LANGUAGE LEARNING,"Konstantinov E., Marsheva N.","В сборнике: Вестник факультета социальных цифровых технологий. XХV Международный Балтийский коммуникационный форум. Санкт-Петербург, 2023.  С. 400-403.",https://www.elibrary.ru/item.asp?id=64227826
32,933,К ВОПРОСУ ОБ ИНФОРМАЦИОННОЙ ГОТОВНОСТИ БАКАЛАВРОВ РЕГИОНОВЕДЕНИЯ,Булатова А.Б.,"В сборнике: LXXVI Герценовские чтения. Иностранные языки. сборник научных статей международной научной конференции. Санкт-Петербург, 2023.  С. 400-405.",https://www.elibrary.ru/item.asp?id=54893771
33,934,АРХИТЕКТУРА ИНФОРМАЦИОННЫХ СИСТЕМ ПРОГНОЗА БИРЖЕВЫХ КОТИРОВОК,"Птицын Н.А., Птицына Л.К.","В сборнике: Региональная информатика и информационная безопасность. Сборник трудов Санкт-Петербургской международной конференции. Санкт-Петербург, 2023.  С. 401-404.",https://www.elibrary.ru/item.asp?id=60025360
34,935,АВТОМАТИЗИРОВАННАЯ СИСТЕМА СБОРА И ПЕРЕДАЧИ ТЕЛЕМЕТРИЧЕСКОЙ ИНФОРМАЦИИ НА ОСНОВЕУНИВЕРСАЛЬНОГО КОНТРОЛЛЕРА,"Барбанель Е.С., Бойков М.С., Бухинник А.Ю., Точилов В.Н.","В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей; Сборник лучших докладов: в 2 томах. Санкт-Петербург, 2023.  С. 401-405.",https://www.elibrary.ru/item.asp?id=56659858
35,936,ИЗУЧЕНИЕ И ОЦЕНКА КАЧЕСТВА ЗАГРЯЗНЕНИЯ АТМОСФЕРНОГО ВОЗДУХА МЕТОДОМ ЛИХЕНОИНДИКАЦИИ,Маликов У.М.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции: в 4 т.. Санкт-Петербург, 2023.  С. 403-406.",https://www.elibrary.ru/item.asp?id=54609527
36,937,СОВЕРШЕНСТВОВАНИЕ ПРАКТИКИ УПРАВЛЕНИЯ ПРОЕКТАМИ В ГОСУДАРСТВЕННОМ СЕКТОРЕ,Бучацкий А.С.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2022). Сборник лучших докладов Всероссийской научно-технической и научно-методической конференции магистрантов и их руководителей. Сост. Н.Н. Иванов. Санкт-Петербург, 2023.  С. 403-408.",https://www.elibrary.ru/item.asp?id=50223150
37,938,АНАЛИЗ УСПЕШНОСТИ ПЕРЕДАЧИ ОБСЛУЖИВАНИЯ В СЕТИ 5G-R ДЛЯ ВЫСОКОСКОРОСТНОГО ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА,"Зайченко А.А., Чичко Т.А.","В книге: МОБИЛЬНЫЙ БИЗНЕС: ПЕРСПЕКТИВЫ РАЗВИТИЯ И РЕАЛИЗАЦИИ СИСТЕМ РАДИОСВЯЗИ В РОССИИ И ЗА РУБЕЖОМ. СБОРНИК МАТЕРИАЛОВ (тезисов) 52-Й МЕЖДУНАРОДНОЙ КОНФЕРЕНЦИИ. Москва, 2023.  С. 40-43.",https://www.elibrary.ru/item.asp?id=54815810
38,939,THE RESEARCH OF INFORGAPHICS POTENTIAL FOR EDUCATIONAL PROCESS ENHANCEMENT,"Marinskaya A., Melnikov M.","В сборнике: Вестник факультета социальных цифровых технологий. XХV Международный Балтийский коммуникационный форум. Санкт-Петербург, 2023.  С. 404-409.",https://www.elibrary.ru/item.asp?id=64227819
39,940,ПРОГРАММА ДЛЯ ПОДБОРА МАТЕРИАЛОВ ДЛЯ АКУСТИЧЕСКОГО ОФОРМЛЕНИЯ ПОМЕЩЕНИЯ,Пауль Г.И.,"В сборнике: Студенческая весна - 2023. Материалы 77-ой региональной научно-технической конференции студентов, аспирантов и молодых ученых. Санкт-Петербург, 2023.  С. 40-45.",https://www.elibrary.ru/item.asp?id=54917057
40,941,ПРОТОТИП МИКРОПРИЛОЖЕНИЯ ХРАНЕНИЯ И ОБРАБОТКИ ИНФОРМАЦИИ О НАУЧНЫХ ПУБЛИКАЦИЯХ,"Уласик В.В., Восьмаков Д.И.","В сборнике: Региональная информатика и информационная безопасность. Сборник трудов Санкт-Петербургской международной конференции. Санкт-Петербург, 2023.  С. 405-406.",https://www.elibrary.ru/item.asp?id=60025361
41,942,МЕТОДЫ И ТЕХНОЛОГИИ ГЕНЕРАЦИИ ТАЙЛОВ ГЕОГРАФИЧЕСКИХ КАРТ,Котцов И.А.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей; Сборник лучших докладов: в 2 томах. Санкт-Петербург, 2023.  С. 406-410.",https://www.elibrary.ru/item.asp?id=56659859
42,943,ЭКОЛОГИЧЕСКИЙ МОНИТОРИНГ ЗАГРЯЗНЕНИЯ АТМОСФЕРНОГО ВОЗДУХА БЕНЗАПИРЕНОМ НА ГРАНИЦЕ САНИТАРНО-ЗАЩИТНОЙ ЗОНЫ,"Манвелова Н.Е., Чабаева Е.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции: в 4 т.. Санкт-Петербург, 2023.  С. 407-411.",https://www.elibrary.ru/item.asp?id=54609530
43,944,"ИЗМЕНЕНИЕ БИЗНЕС-ПРОЦЕССА ОТГРУЗКИ ТЕЛЕКОММУНИКАЦИОННОГО ОБОРУДОВАНИЯ НА ПРИМЕРЕ ООО ""НАГ""",Колотилин В.А.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2022). Сборник лучших докладов Всероссийской научно-технической и научно-методической конференции магистрантов и их руководителей. Сост. Н.Н. Иванов. Санкт-Петербург, 2023.  С. 409-411.",https://www.elibrary.ru/item.asp?id=50223129
44,945,ЭМОЦИОНАЛИЗАЦИЯ АНГЛОЯЗЫЧНОГО ЭЛЕКТРОННОГО ГАЗЕТНОГО ТЕКСТА,Парамонова М.И.,"В сборнике: Вестник факультета социальных цифровых технологий. XХV Международный Балтийский коммуникационный форум. Санкт-Петербург, 2023.  С. 410-414.",https://www.elibrary.ru/item.asp?id=64227489
45,946,АДАПТИВНЫЕ ТЕХНОЛОГИИ В СИСТЕМАХ ЭЛЕКТРОННОГО ОБУЧЕНИЯ,Пархачева О.С.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей; Сборник лучших докладов: в 2 томах. Санкт-Петербург, 2023.  С. 411-414.",https://www.elibrary.ru/item.asp?id=56659860
46,947,РЕИНЖИНИРИНГ БИЗНЕС-ПРОЦЕССОВ ГРУППЫ КОМПАНИЙ ПО РАЗРАБОТКЕ И СОПРОВОЖДЕНИЮ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ УДАЛЕННОГО МОНИТОРИНГА БУРЕНИЯ,Леонтьева А.С.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2022). Сборник лучших докладов Всероссийской научно-технической и научно-методической конференции магистрантов и их руководителей. Сост. Н.Н. Иванов. Санкт-Петербург, 2023.  С. 412-415.",https://www.elibrary.ru/item.asp?id=50223130
47,948,МЕТОД ОБЩЕГО ПАРАМЕТРИЧЕСКОГО СИНТЕЗА РАДИОЭЛЕКТРОННЫХ СРЕДСТВ НА ОСНОВЕ СОВМЕСТНОГО ПОИСКА ОПТИМАЛЬНЫХ НОМИНАЛОВ И ДОПУСКОВ,"Матюхина Т.В., Рыжикова Т.А., Сотенко С.М.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции: в 4 т.. Санкт-Петербург, 2023.  С. 412-415.",https://www.elibrary.ru/item.asp?id=54609532
48,949,ОСНОВНЫЕ ПРИНЦИПЫ СПОРТИВНОЙ ТРЕНИРОВКИ И СТРУКТУРА ПОДГОТОВЛЕННОСТИ СПОРТСМЕНА,Сапсаева Т.В.,"В сборнике: Безопасный спорт-2023. Материалы X Международного конгресса. Санкт-Петербург, 2023.  С. 412-422.",https://www.elibrary.ru/item.asp?id=59944928
49,950,ВИРТУАЛЬНАЯ ЛАБОРАТОРНАЯ УСТАНОВКА ДЛЯ ИССЛЕДОВАНИЯ КВАНТОВЫХ ЯВЛЕНИЙ,Викулов Д.В.,"В сборнике: Обработка информации и математическое моделирование. материалы Всероссийской научно-технической конференции с международным участием. Новосибирск, 2023.  С. 41-45.",https://www.elibrary.ru/item.asp?id=53949309
50,951,ИСПОЛЬЗОВАНИЕ СЕРИАЛОВ ПРИ ОБУЧЕНИИ ИНОСТРАННОМУ ЯЗЫКУ,Парицкая Т.И.,"В сборнике: Вестник факультета социальных цифровых технологий. XХV Международный Балтийский коммуникационный форум. Санкт-Петербург, 2023.  С. 415-418.",https://www.elibrary.ru/item.asp?id=64227490
51,952,РАЗРАБОТКА ОБЪЕКТНОЙ-МОДЕЛИ ДЛЯ СИСТЕМЫ УПРАВЛЕНИЯ РАБОЧИМИ УЧЕБНЫМИ ПЛАНАМИ,Петров Д.Ю.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей; Сборник лучших докладов: в 2 томах. Санкт-Петербург, 2023.  С. 415-418.",https://www.elibrary.ru/item.asp?id=56659861
52,953,ПРОЦЕСС РАБОТЫ ПЕТЕРБУРГСКОГО ТЕЛЕВИДЕНИЯ,"Молчанов А.П., Федоров Ф.С.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции: в 4 т.. Санкт-Петербург, 2023.  С. 415-418.",https://www.elibrary.ru/item.asp?id=54609533
53,954,СОВЕРШЕНСТВОВАНИЕ ПРАКТИКИ УПРАВЛЕНИЯ ИТ-СЕРВИСАМИ В КОМПАНИИ «ВАХРУШИ-ЛИТОБУВЬ»,Стрелкова Е.В.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2022). Сборник лучших докладов Всероссийской научно-технической и научно-методической конференции магистрантов и их руководителей. Сост. Н.Н. Иванов. Санкт-Петербург, 2023.  С. 417-421.",https://www.elibrary.ru/item.asp?id=50223131
54,955,МЕТОДЫ СТАБИЛИЗАЦИИ ИЗОБРАЖЕНИЯ,"Морозова Е.А., Федоров С.Л.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2023). Сборник научных статей XII Международной научно-технической и научно-методической конференции: в 4 т.. Санкт-Петербург, 2023.  С. 418-423.",https://www.elibrary.ru/item.asp?id=54609537
55,956,СРЕДСТВА РЕАЛИЗАЦИИ КОГЕЗИИ В МЕДИАТЕКСТЕ,"Лобанова А.К., Рябуха О.В.","В сборнике: Вестник факультета социальных цифровых технологий. XХV Международный Балтийский коммуникационный форум. Санкт-Петербург, 2023.  С. 419-423.",https://www.elibrary.ru/item.asp?id=64227491
56,957,СОЗДАНИЕ ФРАНЦУЗСКОГО ИНОСТРАННОГО ЛЕГИОНА И ЕГО УЧАСТИЕ В КОЛОНИЗАЦИИ АЛЖИРА,Аверьянов М.А.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2023). Всероссийская научно-техническая и научно-методическая конференция магистрантов и их руководителей; Сборник лучших докладов: в 2 томах. Санкт-Петербург, 2023.  С. 419-424.",https://www.elibrary.ru/item.asp?id=56659868
57,958,ПОВЫШЕНИЕ КИБЕРЗАЩИЩЕННОСТИ КОРПОРАТИВНОЙ СЕТИ ПРОМЫШЛЕННОГО ПРЕДПРИЯТИЯ,Щербаков А.М.,"В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2022). Сборник лучших докладов Всероссийской научно-технической и научно-методической конференции магистрантов и их руководителей. Сост. Н.Н. Иванов. Санкт-Петербург, 2023.  С. 421-426.",https://www.elibrary.ru/item.asp?id=50223132
58,959,СУЩНОСТЬ И СТРУКТУРА ГОТОВНОСТИ СПОРТСМЕНОВ К СОРЕВНОВАНИЯМ,Сапсаева Т.В.,"В сборнике: Безопасный спорт-2023. Материалы X Международного конгресса. Санкт-Петербург, 2023.  С. 422-428.",https://www.elibrary.ru/item.asp?id=59944929
