,number,title,authors,info,url
10,3911,"ENSURING INNOVATIVE DEVELOPMENT OF ENTERPRISES IN THE CONTEXT OF REDUCED GOVERNMENT SUPPORTKvasha N., Malevskaia-Malevich E., Demidenko D.



 В сборнике: Proceedings of the European Conference on Innovation and Entrepreneurship, ECIE. 16th. Сер. ""Proceedings of the 16th European Conference on Innovation and Entrepreneurship, ECIE 2021"" 2021.  С. 486-493.","Kvasha N., Malevskaia-Malevich E., Demidenko D.",,https://www.elibrary.ru/item.asp?id=47546556
11,3912,"АДАПТИВНОЕ ДИАГРАММООБРАЗОВАНИЕ В СЕТЯХ 5G. ИССЛЕДОВАНИЕ АЛГОРИТМОВ DOAБарышев О.С.



 В сборнике: 75-я Юбилейная региональная научно-техническая конференция студентов, аспирантов и молодых ученых «Студенческая весна - 2021». Сборник научных статей научно-технической конференции. Санкт-Петербург, 2021.  С. 4-9.",Барышев О.С.,,https://www.elibrary.ru/item.asp?id=46558658
12,3913,"ТЕХНОЛОГИЧЕСКИЕ АСПЕКТЫ ИЗГОТОВЛЕНИЯ МИКРОСТРУКТУРИРОВАННЫХ ОПТИЧЕСКИХ ВОЛОКОН С НАВЕДЕННОЙ КИРАЛЬНОСТЬЮБурдин А.В., Демидов В.В., Хохлов А.В., Тер-Нерсесянц Е.В., Пчелкин Г.А., Матросова А.С., Дукельский К.В., Бурдин В.А., Барашкин А.Ю., Дашков М.В., Евтушенко А.С., Зайцева Е.С., Сингх Г., Тивари М.



 В книге: V Научный форум телекоммуникации: теория и технологии ТТТ-2021. Материалы XIX Международной научно-технической конференции. Самара, 2021.  С. 49-50.","Бурдин А.В., Демидов В.В., Хохлов А.В., Тер-Нерсесянц Е.В., Пчелкин Г.А., Матросова А.С., Дукельский К.В., Бурдин В.А., Барашкин А.Ю., Дашков М.В., Евтушенко А.С., Зайцева Е.С., Сингх Г., Тивари М.",,https://www.elibrary.ru/item.asp?id=47301928
13,3914,"PROSPECTS AND METHODS OF CHARACTERIZATION OF NANO-AEROSOLSViushkova I.B.



 В книге: MENDELEEV 2021. Book of abstracts XII International Conference on Chemistry for Young Scientists. Saint Petersburg, 2021.  С. 502.",Viushkova I.B.,,https://www.elibrary.ru/item.asp?id=47232927
14,3915,"АНАЛИЗ ОБРАЗОВАТЕЛЬНЫХ ИНФОРМАЦИОННЫХ СИСТЕМ ПРИ ДИСТАНЦИОННОМ ОБУЧЕНИИ В ВУЗЕСоломко Ю.С., Сотников А.Д., Катасонова Г.Р.



 В сборнике: Инновационные, информационные и коммуникационные технологии. сборник трудов XVIII Международной научно-практической конференции. Москва, 2021.  С. 50-53.","Соломко Ю.С., Сотников А.Д., Катасонова Г.Р.",,https://www.elibrary.ru/item.asp?id=47486508
15,3916,"DATA COMPRESSION METHODS BASED ON NEURAL NETWORKSBerezkin A., Slepnev A., Kirichek R., Kukunin D., Matveev D.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 511-515.","Berezkin A., Slepnev A., Kirichek R., Kukunin D., Matveev D.",,https://www.elibrary.ru/item.asp?id=49008878
16,3917,"КВАРЦЕВЫЕ МИКРОСТРУКТУРИРОВАННЫЕ СВЕТОВОДЫ С ЛЮМИНЕСЦЕНТНЫМИ ND3+-СОДЕРЖАЩИМИ НАНОКРИСТАЛЛАМИДемидов В.В., Матросова А.С., Пчелкин Г.А., Асеев В.А., Кузьменко Н.К., Евстропьев С.К., Никоноров Н.В.



 В книге: V Научный форум телекоммуникации: теория и технологии ТТТ-2021. Материалы XIX Международной научно-технической конференции. Самара, 2021.  С. 51-52.","Демидов В.В., Матросова А.С., Пчелкин Г.А., Асеев В.А., Кузьменко Н.К., Евстропьев С.К., Никоноров Н.В.",,https://www.elibrary.ru/item.asp?id=47301929
17,3918,"СИСТЕМА ПОТОКОВОЙ ТРАНСЛЯЦИИ МЕДИАКОНТЕНТА НА БАЗЕ СЕТЕЙ СОТОВОЙ СВЯЗИВоробьев О.В., Федоров А.С.



 В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2020). Региональная научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов конференции. Сост. Н.Н. Иванов. Санкт-Петербург, 2021.  С. 51-55.","Воробьев О.В., Федоров А.С.",,https://www.elibrary.ru/item.asp?id=45652812
18,3919,"ИССЛЕДОВАНИЕ ОПТИЧЕСКОГО АНАЛИЗАТОРА СПЕКТРА ДЛЯ СИСТЕМ CWDMФраз А.В.



 В сборнике: 75-я Юбилейная региональная научно-техническая конференция студентов, аспирантов и молодых ученых «Студенческая весна - 2021». Сборник научных статей научно-технической конференции. Санкт-Петербург, 2021.  С. 51-56.",Фраз А.В.,,https://www.elibrary.ru/item.asp?id=46558671
19,3920,"PHASING IN ASYNCHRONOUS DATA TRANSMISSION SYSTEM USING M-SEQUENCESKukunin D., Berezkin A., Kirichek R., Panteleimonov I.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 516-521.","Kukunin D., Berezkin A., Kirichek R., Panteleimonov I.",,https://www.elibrary.ru/item.asp?id=48998867
20,3921,"СТЕГАНОГРАФИЧЕСКИЕ ВЛОЖЕНИЯ В ПРОТОКОЛАХ VOIPСалита А.С., Гетьман Е.М., Красов А.В.



 В сборнике: ТЕХНОЛОГИИ ИНФОРМАЦИОННОГО ОБЩЕСТВА. Сборник трудов XV Международной отраслевой научно-технической конференции «Технологии информационного общества». 2021.  С. 52-54.","Салита А.С., Гетьман Е.М., Красов А.В.",,https://www.elibrary.ru/item.asp?id=45662822
21,3922,"DEVELOPMENT TO HIGH-RATE FIBER OPTIC COMMUNICATION LINE WITH CODE DIVISION MULTIPLEXINGPopovskiy N., Davydov V., Gureeva I., Rud V.Y.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 527-531.","Popovskiy N., Davydov V., Gureeva I., Rud V.Y.",,https://www.elibrary.ru/item.asp?id=48998600
22,3923,"SMART PARKING FOR ELECTRIC SCOOTERNikolaev D., Davydov V., Chubur N.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 532-536.","Nikolaev D., Davydov V., Chubur N.",,https://www.elibrary.ru/item.asp?id=49006295
23,3924,"ИССЛЕДОВАНИЕ ХАРАКТЕРИСТИК ОПЫТНЫХ ОБРАЗЦОВ КВАРЦЕВЫХ МИКРОСТРУКТУРИРОВАННЫХ ОПТИЧЕСКИХ ВОЛОКОН С НАВЕДЕННОЙ КИРАЛЬНОСТЬЮБурдин А.В., Бурдин В.А., Барашкин А.Ю., Дашков М.В., Демидов В.В., Дукельский К.В., Евтушенко А.С., Зайцева Е.С., Матросова А.С., Подопригора А.Н., Пчелкин Г.А., Тер-Нерсесянц Е.В., Хохлов А.В.



 В книге: V Научный форум телекоммуникации: теория и технологии ТТТ-2021. Материалы XIX Международной научно-технической конференции. Самара, 2021.  С. 53-54.","Бурдин А.В., Бурдин В.А., Барашкин А.Ю., Дашков М.В., Демидов В.В., Дукельский К.В., Евтушенко А.С., Зайцева Е.С., Матросова А.С., Подопригора А.Н., Пчелкин Г.А., Тер-Нерсесянц Е.В., Хохлов А.В.",,https://www.elibrary.ru/item.asp?id=47301931
24,3925,"BEARING MEASUREMENT WITH BEAM REFINEMENT FOR POSITIONING IN 5G NETWORKSFokin G.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 537-545.",Fokin G.,,https://www.elibrary.ru/item.asp?id=49007803
25,3926,"СИНТЕЗ ОПТИМАЛЬНОГО ПО БЫСТРОДЕЙСТВИЮ УПРАВЛЕНИЯ В ЗАДАЧЕ ПЕРЕЛЕТА В СЛУЧАЕ ОДНОГО ПЕРЕКЛЮЧЕНИЯ КУРСОВОГО УГЛАИванов А.В., Моисеев И.А.



 В сборнике: Современные методы прикладной математики, теории управления и компьютерных технологий (ПМТУКТ-2021). Сборник трудов Всероссийской научной конференции. Под редакцией В.В. Провоторова. Воронеж, 2021.  С. 54-57.","Иванов А.В., Моисеев И.А.",,https://www.elibrary.ru/item.asp?id=48330993
26,3927,"РОЛЬ УЧЕБНОЙ АНАЛИТИКИ В ОБРАЗОВАТЕЛЬНОМ ПРОЦЕССЕ ВУЗАКатасонова Г.Р., Шкрум А.С.



 В сборнике: Инновационные, информационные и коммуникационные технологии. сборник трудов XVIII Международной научно-практической конференции. Москва, 2021.  С. 54-57.","Катасонова Г.Р., Шкрум А.С.",,https://www.elibrary.ru/item.asp?id=47486509
27,3928,"НАУКОМЕТРИЧЕСКИЕ ПОКАЗАТЕЛИ, ОПРЕДЕЛЯЮЩИЕ ПУБЛИКАЦИОННУЮ АКТИВНОСТЬ ОРГАНИЗАЦИИ: ПРОТИВОРЕЧИЯ В МЕТОДАХ ПОДСЧЕТАТатарникова И.М.



 В сборнике: Вестник факультета социальных цифровых технологий. XХIII Международный Балтийский коммуникационный форум. Санкт-Петербург, 2021.  С. 54-60.",Татарникова И.М.,,https://www.elibrary.ru/item.asp?id=49183533
28,3929,"FEATURES THE USED OF MICROWAVE QUANTUM FREQUENCY STANDARD ON RUBIDIUM ATOMS 87 IN SYSTEMS OF TIME SYNCHRONIZATION FOR SPACE SYSTEM COMMUNICATIONGrevtseva A., Davydov V., Dmitriev R., Rud V.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 546-549.","Grevtseva A., Davydov V., Dmitriev R., Rud V.",,https://www.elibrary.ru/item.asp?id=49006084
29,3930,"MODERNIZATION OF THE DESIGN OF THE CESIUM ATOM CLOCK TO IMPROVE SYNCHRONIZATION OF TIME SCALES OF SATELLITE COMMUNICATION CHANNELSGennadievna Arinushkina K., Vladimirovich Davydov V., Petrovich Valov A., Y. Rud V.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 550-554.","Gennadievna Arinushkina K., Vladimirovich Davydov V., Petrovich Valov A., Y. Rud V.",,https://www.elibrary.ru/item.asp?id=49007202
30,3931,"АКТУАЛЬНЫЕ ПРОБЛЕМЫ ИНФОТЕЛЕКОММУНИКАЦИЙ В НАУКЕ И ОБРАЗОВАНИИ (АПИНО 2021)



сборник научных статей: в 4-х томах /  Том  4.  Санкт-Петербург, 2021.",,,https://www.elibrary.ru/item.asp?id=47630846
31,3932,"INVESTIGATION OF ATTACKS AND METHODS OF PROTECTION OF WIRELESS NETWORKS DURING AUTHORIZATION USING THE IEEE 802.1X PROTOCOLKovtsur M., Minyaev A., Khramtsov D., Abramenko G.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 555-561.","Kovtsur M., Minyaev A., Khramtsov D., Abramenko G.",,https://www.elibrary.ru/item.asp?id=49006398
32,3933,"ОСОБЕННОСТИ РЕАЛИЗАЦИИ ТРЕБОВАНИЙ ПО ОЦЕНКЕ УГРОЗ БЕЗОПАСНОСТИ ИНФОРМАЦИИ, ОБРАБАТЫВАЕМОЙ НА ОБЪЕКТАХ КРИТИЧЕСКОЙ ИНФОРМАЦИОННОЙ ИНФРАСТРУКТУРЫСторожик В.С., Щелокова Е.К.



 В сборнике: Перспективные направления развития отечественных информационных технологий. Материалы VII межрегиональной научно-практической конференции. Науч. редактор Б.В. Соколов. Севастополь, 2021.  С. 55-62.","Сторожик В.С., Щелокова Е.К.",,https://www.elibrary.ru/item.asp?id=48803651
33,3934,"ФИНАНСОВЫЕ АСПЕКТЫ РИСК-ПАРАМЕТРОВ ПРОЕКТОВФролова К.А., Шестаков А.В.



 В сборнике: Архитектура финансов: вызовы новой реальности. Сборник материалов XI Международной научно-практической конференции. Под научной редакцией И.А. Максимцева, Е.А. Горбашко, В.Г. Шубаевой. Санкт-Петербург, 2021.  С. 562-565.","Фролова К.А., Шестаков А.В.",,https://www.elibrary.ru/item.asp?id=47350667
34,3935,"SECURITY MANAGEMENT IN LARGE-SCALE HETEROGENEOUS NETWORK SYSTEMS BASED ON INTELLIGENT INFORMATION SECURITY SERVICESLipatnikov V., Tikhonov V., Shevchenko A., Saharov D., Polyanicheva A.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 562-567.","Lipatnikov V., Tikhonov V., Shevchenko A., Saharov D., Polyanicheva A.",,https://www.elibrary.ru/item.asp?id=48998098
35,3936,"КОМПЛЕКСЫ ИЗМЕРЕНИЯ ПОЛЕЙ В ВЕРХНЕЙ ПОЛУСФЕРЕГловский А.А.



 В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2020). Региональная научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов конференции. Сост. Н.Н. Иванов. Санкт-Петербург, 2021.  С. 56-61.",Гловский А.А.,,https://www.elibrary.ru/item.asp?id=45652813
36,3937,"HIGH-SPEED REMOTE FIBER-OPTIC SENSOR FOR MONITORING OF RADIATION SITUATION IN REAL TIME AND OVER LONG DISTANCEDmitrieva D., Pilipova V., Dudkin V., Davydov V., Rud V.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 572-576.","Dmitrieva D., Pilipova V., Dudkin V., Davydov V., Rud V.",,https://www.elibrary.ru/item.asp?id=49006566
37,3938,"МОДЕЛИРОВАНИЕ И ИССЛЕДОВАНИЕ ОПТИЧЕСКОГО ИЗОЛЯТОРАХорошенкова Е.О.



 В сборнике: 75-я Юбилейная региональная научно-техническая конференция студентов, аспирантов и молодых ученых «Студенческая весна - 2021». Сборник научных статей научно-технической конференции. Санкт-Петербург, 2021.  С. 57-60.",Хорошенкова Е.О.,,https://www.elibrary.ru/item.asp?id=46558672
38,3939,"РАЗРАБОТКА ПРОТОТИПА ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ ДЛЯ УПРАВЛЕНИЯ РАБОТОЙ СТУДЕНТОВ В РАМКАХ ДИПЛОМНОГО ПРОЕКТИРОВАНИЯМюгриев И.И., Мюгриева Н.И., Кривоносова Н.В.



 В сборнике: Оптимизация и моделирование в автоматизированных системах. Труды Международной молодежной научной школы. Воронеж, 2021.  С. 57-61.","Мюгриев И.И., Мюгриева Н.И., Кривоносова Н.В.",,https://www.elibrary.ru/item.asp?id=46114018
39,3940,"DEVELOPMENT OF HIGH-SPEED FIBER-OPTIC COMMUNICATION LINES FOR TRANSFERRING LARGE AMOUNTS OF INFORMATIONShurupov D., Davydov V., Pchelkin G., Rud V.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 577-580.","Shurupov D., Davydov V., Pchelkin G., Rud V.",,https://www.elibrary.ru/item.asp?id=49012248
40,3941,"СОЦИАЛЬНЫЕ ПАТТЕРНЫ ПОВЕДЕНИЯ В СЕТИ КАК СРЕДСТВО ОПТИМИЗАЦИИ И ПЕРСОНАЛИЗАЦИИ ОБРАЗОВАТЕЛЬНОЙ ПРОГРАММЫТоршенко Ю.А.



 В сборнике: Наука. Информатизация. Технологии. Образование. Материалы XIV международной научно-практической конференции. Екатеринбург, 2021.  С. 580-586.",Торшенко Ю.А.,,https://www.elibrary.ru/item.asp?id=45825108
41,3942,"MESSENGERS INTEGRATION METHODS WITH CORPORATE INFORMATION SYSTEMSKonovalova V., Kazakov N., Kovtsur M., Kistruga A., Mohammed Ridha Al-Khafaji H.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 581-586.","Konovalova V., Kazakov N., Kovtsur M., Kistruga A., Mohammed Ridha Al-Khafaji H.",,https://www.elibrary.ru/item.asp?id=49002472
42,3943,"METHOD FOR REDUCING TRAFFIC IN BACKBONE NETWORKS FOR NON-CRITICAL IOT SYSTEMS BASED ON A PREDICTIVE INTERACTION MECHANISMLuksha I., Pham V.D., Zadorozhnyaya A., Kandakov I., Kirichek R.



 В сборнике: ACM International Conference Proceeding Series. 5, The Premier Conference on Smart Next Generation Networking Technologies. Сер. ""ICFNDS 2021 - 5th International Conference on Future Networks and Distributed Systems: The Premier Conference on Smart Next Generation Networking Technologies"" 2021.  С. 602-605.","Luksha I., Pham V.D., Zadorozhnyaya A., Kandakov I., Kirichek R.",,https://www.elibrary.ru/item.asp?id=48998753
43,3944,"ПРОБЛЕМЫ РАЗВИТИЯ ФЕРМЕРСКОГО ХОЗЯЙСТВА В СЕВЕРОЗАПАДНОМ РЕГИОНЕ РФАлександров И.Н., Федорова М.Ю., Пивко Т.И.



 В сборнике: Противоречия и тенденции развития современного Российского общества. Сборник научных статей V Всероссийской научно-практической конференции. Сост. Л.Н. Бондаренко. Москва, 2021.  С. 6-11.","Александров И.Н., Федорова М.Ю., Пивко Т.И.",,https://www.elibrary.ru/item.asp?id=47198884
44,3945,"МЕТОД РАСЧЕТА ХРОМАТИЧЕСКИХ АБЕРРАЦИЙ В ПОДВОДНЫХ ТЕЛЕВИЗИОННЫХ КАМЕРАХ С ПЛОСКИМ ИЛЛЮМИНАТОРОМГоловинов О.В.



 В сборнике: Подготовка профессиональных кадров в магистратуре для цифровой экономики (ПКМ-2020). Региональная научно-методическая конференция магистрантов и их руководителей. Сборник лучших докладов конференции. Сост. Н.Н. Иванов. Санкт-Петербург, 2021.  С. 61-64.",Головинов О.В.,,https://www.elibrary.ru/item.asp?id=45652814
45,3946,"ПРОЕКТИРОВАНИЕ И РАЗРАБОТКА МОДУЛЯ ИНФОРМАЦИОННОЙ СИСТЕМЫ ПОДДЕРЖКИ БИЗНЕС-ПРОЦЕССОВ АЭРОПОРТАТатуков Д.А., Яшин А.В.



 В сборнике: 75-я Юбилейная региональная научно-техническая конференция студентов, аспирантов и молодых ученых «Студенческая весна - 2021». Сборник научных статей научно-технической конференции. Санкт-Петербург, 2021.  С. 61-64.","Татуков Д.А., Яшин А.В.",,https://www.elibrary.ru/item.asp?id=46558673
46,3947,"АКТУАЛЬНЫЕ ПРОБЛЕМЫ ИНФОТЕЛЕКОММУНИКАЦИЙ В НАУКЕ И ОБРАЗОВАНИИ



сборник научных статей: в 4х томах /  Том  2.  Санкт-Петербург, 2021.",,,https://www.elibrary.ru/item.asp?id=46545559
47,3948,"ИНСТРУМЕНТ EBPF В ЗАДАЧАХ ОБНАРУЖЕНИЯ АНОМАЛИЙ В СИСТЕМАХ КОНТЕЙНЕРИЗАЦИИГолузина Д.Р., Виткова Л.А.



 В сборнике: Перспективные направления развития отечественных информационных технологий. Материалы VII межрегиональной научно-практической конференции. Науч. редактор Б.В. Соколов. Севастополь, 2021.  С. 63-64.","Голузина Д.Р., Виткова Л.А.",,https://www.elibrary.ru/item.asp?id=48803652
48,3949,"DISTRIBUTED MULTI-AGENT MODELING OF COMPLEX SYSTEMSVerkhova G.V., Akimov S.V., Prisyazhnyuk S.P.



 В сборнике: Proceedings of 2021 24th International Conference on Soft Computing and Measurements, SCM 2021. 24. 2021.  С. 63-66.","Verkhova G.V., Akimov S.V., Prisyazhnyuk S.P.",,https://www.elibrary.ru/item.asp?id=47010776
49,3950,"ПАРАМЕТРЫ ПЕРЕДАЧИ КАБЕЛЬНЫХ ЦЕПЕЙ С ПРОВОДНИКАМИ ЭЛЛИПТИЧЕСКОЙ ФОРМЫБылина М.С., Глаголев С.Ф., Семенов А.Б.



 В книге: V НАУЧНЫЙ ФОРУМ ТЕЛЕКОММУНИКАЦИИ: ТЕОРИЯ И ТЕХНОЛОГИИ ТТТ-2021. Материалы XIX Международной научно-технической конференции. Самара, 2021.  С. 64-65.","Былина М.С., Глаголев С.Ф., Семенов А.Б.",,https://www.elibrary.ru/item.asp?id=47306915
50,3951,"РАЗРАБОТКА МНОГОЧАСТОТНОЙ ДРЕВОВИДНОЙ ФРАКТАЛЬНОЙ АНТЕННЫ ДЛЯ РЕКТЕННОГО ПРЕОБРАЗОВАТЕЛЯАлли Р.А.



 В сборнике: 75-я Юбилейная региональная научно-техническая конференция студентов, аспирантов и молодых ученых «Студенческая весна - 2021». Сборник научных статей научно-технической конференции. Санкт-Петербург, 2021.  С. 65-69.",Алли Р.А.,,https://www.elibrary.ru/item.asp?id=46558674
51,3952,"АКТУАЛЬНЫЕ ПРОБЛЕМЫ ИНФОТЕЛЕКОММУНИКАЦИЙ В НАУКЕ И ОБРАЗОВАНИИ



сборник научных статей: в 4х томах /  Том  3.  Санкт-Петербург, 2021.",,,https://www.elibrary.ru/item.asp?id=47166193
