,number,title,authors,info,url
14,5515,ИССЛЕДОВАНИЕ МЕТОДОВ И АЛГОРИТМОВ ОПТИМИЗАЦИИ АВТОМАТИЧЕСКОГО ПОСТРОЕНИЯ МАРШРУТОВ ДВИЖЕНИЯ РОБОТИЗИРОВАННЫХ СИСТЕМ С ЦЕЛЬЮ МИНИМИЗАЦИИ ЭЛЕКТРОПОТРЕБЛЕНИЯ,"Бовыкин Е.А., Верхова Г.В., Присяжнюк С.П.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). Сборник научных статей IX Международной научно-технической и научно-методической конференции. В 4-х т.. Санкт-Петербург, 2020.  С. 91-94.",https://www.elibrary.ru/item.asp?id=44610318
15,5516,DESIGNING DC/DC CONVERTERS WITH IMPULSE LOADS FOR SECONDARY SUPPLY SYSTEMS OF TRANSMIT/RECEIVE MODULES FOR ACTIVE PHASED ARRAY ANTENNAS OF RADARS,"Dmitrikov V.F., Shushpanov D.V., Petrochenko A.Y., Zaytseva Z.V.","В сборнике: International Conference of Young Specialists on Micro/Nanotechnologies and Electron Devices, EDM. 21. Сер. ""2020 21st International Conference of Young Specialists on Micro/Nanotechnologies and Electron Devices, EDM 2020"" 2020.  С. 331-339.",https://www.elibrary.ru/item.asp?id=44226873
16,5517,MODEL OF A CENTRALIZED STRATEGY FOR SELECTING THE LAST MILE ACCESS NETWORK,"Verzun N., Vorobeva D., Kolbanev M.","В сборнике: CEUR Workshop Proceedings. 11. Сер. ""MICSECS 2019 - Proceedings of the 11th Majorov International Conference on Software Engineering and Computer Systems"" 2020.",https://www.elibrary.ru/item.asp?id=43264993
17,5518,ON VAE LATENT SPACE VECTORS DISTRIBUTED EVOLUTION DRIVEN MUSIC GENERATION,"Rogozinsky G., Shchekochikhin A.","В сборнике: CEUR Workshop Proceedings. 11. Сер. ""MICSECS 2019 - Proceedings of the 11th Majorov International Conference on Software Engineering and Computer Systems"" 2020.",https://www.elibrary.ru/item.asp?id=43264457
18,5519,METHOD OF ARRIVAL PROCESS DESCRIPTION FOR PACKET SWITCH,"Samouylov K.E., Levakov A.K., Sokolov N.A., Zaitcev V.S.",В книге: CEUR WORKSHOP PROCEEDINGS. Proceedings of the Workshop on information technology and scientific computing in the framework of the X International Conference Information and Telecommunication Technologies and Mathematical Modeling of High-Tech Systems. 2020.  С. 47-56.,https://www.elibrary.ru/item.asp?id=45701668
19,5520,ON THE NEED TO USE THE MEDIAN SIGNAL FILTERING METHOD TO IMPROVE THE METROLOGICAL CHARACTERISTICS OF THE RUBIDIUM FREQUENCY STANDARD DURING PROCESSING AND TRANSMITTING LARGE DATA ARRAYS,"Valov A., Davydov V., Rud V., Lukashev N.","В сборнике: CEUR Workshop Proceedings. 6. Сер. ""ITNT-DS 2020 - Proceedings of the 6th International Conference Information Technology and Nanotechnology. Session Data Science"" 2020.  С. 102-105.",https://www.elibrary.ru/item.asp?id=45303933
20,5521,ONTOLOGY-BASED CLASSIFICATION MODEL OF TEXT RESOURCES OF AN ELECTRONIC ARCHIVE,"Moshkin V., Koval A., Zarubin A.","В сборнике: CEUR Workshop Proceedings. 6. Сер. ""ITNT-DS 2020 - Proceedings of the 6th International Conference Information Technology and Nanotechnology. Session Data Science"" 2020.  С. 229-233.",https://www.elibrary.ru/item.asp?id=45242002
21,5522,CONSTRUCTIVE GEOMETRIC MODELS WITH IMAGINARY OBJECTS,"Voloshinov D., Solovjeva A.","В сборнике: CEUR Workshop Proceedings. 30. Сер. ""GraphiCon 2020 - Proceedings of the 30th International Conference on Computer Graphics and Machine Vision"" 2020.",https://www.elibrary.ru/item.asp?id=45055807
22,5523,INTELLECTUAL METHOD OF PROGRAM INTERACTIONS VISUALISATION IN UNIX-LIKE SYSTEMS FOR INFORMATION SECURITY PURPOSES,"Buinevich M., Izrailov K., Ganov G.","В сборнике: CEUR Workshop Proceedings. 12. Сер. ""MICSECS 2020 - Proceedings of the 12th Majorov International Conference on Software Engineering and Computer Systems"" 2020.  С. 59-71.",https://www.elibrary.ru/item.asp?id=46875073
23,5524,ЦИФРОВОЕ ВЕЩАНИЕ В ULTRA HD 4K КАЧЕСТВЕ,"Вересов В.Д., Федоров С.Л.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 100-104.",https://www.elibrary.ru/item.asp?id=44627566
24,5525,"АДАПТИВНОЕ ОБНАРУЖЕНИЕ ОБЪЕКТОВ НА ИЗОБРАЖЕНИЯХ, ПОЛУЧЕННЫХ МЕТОДОМ ДИСТАНЦИОННОГО ЗОНДИРОВАНИЯ","Волков В.Ю., Шибарова И.Г.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 105-109.",https://www.elibrary.ru/item.asp?id=44627567
25,5526,ИССЛЕДОВАНИЕ ПАРАМЕТРОВ ЭНЕРГОЭФФЕКТИВНЫХ ТЕХНОЛОГИЙ ДАЛЬНЕГО РАДИУСА ДЕЙСТВИЯ В УСЛОВИЯХ НИЗКОЙ ПЛОТНОСТИ УСТРОЙСТВ ИНТЕРНЕТА ВЕЩЕЙ,"Воробьев О.В., Дмитриев Г.А., Коротин В.Е.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 115-119.",https://www.elibrary.ru/item.asp?id=44627570
26,5527,СРАВНИТЕЛЬНЫЙ АНАЛИЗ ЗАВИСИМОСТИ ПРОПУСКНОЙ СПОСОБНОСТИ ОТ ПАРАМЕТРОВ СЦЕНАРИЕВ ИСПОЛЬЗОВАНИЯ 5G NR,"Воробьев О.В., Ислангириева А.М.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 119-124.",https://www.elibrary.ru/item.asp?id=44627572
27,5528,СОВРЕМЕННЫЕ СПОСОБЫ ПОСТРОЕНИЯ ПОДВОДНЫХ СИСТЕМ ВИДЕОНАБЛЮДЕНИЯ,"Головинов О.В., Понамарев Н.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 124-128.",https://www.elibrary.ru/item.asp?id=44627573
28,5529,РАЗВИТИЕ УСЛУГ НА ЭТАПЕ ПЕРЕХОДА К СЕТЯМ МОБИЛЬНОЙ СВЯЗИ 5-ГО ПОКОЛЕНИЯ,"Голубева А.А., Рыжков А.Е.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 128-134.",https://www.elibrary.ru/item.asp?id=44627574
29,5530,ОЦЕНКА НАЧАЛЬНЫХ ЗНАЧЕНИЙ ПАРАМЕТРОВ СИГНАЛА В ПРИЕМНИКЕ СТАНЦИИ МЕТЕОРНОЙ РАДИОСВЯЗИ,"Горобцов И.А., Капралов Д.Д., Кирик Д.И.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 134-139.",https://www.elibrary.ru/item.asp?id=44627575
30,5531,АНАЛИЗ РАДИАЦИОННОЙ ОБСТАНОВКИ В САНКТ-ПЕТЕРБУРГЕ,"Греков К.Б., Федоров Ю.Д.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 139-142.",https://www.elibrary.ru/item.asp?id=44627576
31,5532,О СИСТЕМЕ ОБРАЩЕНИЯ С ЭЛЕКТРОННЫМИ ОТХОДАМИ,"Греков К.Б., Югай Л.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 142-146.",https://www.elibrary.ru/item.asp?id=44627577
32,5533,ОПТИМИЗАЦИЯ МЕТОДОВ КОНТРОЛЯ СОСТОЯНИЯ ОДНОЧАСТОТНОЙ СЕТИ ЦИФРОВОГО ТЕЛЕВИДЕНИЯ В ЛЕНИНГРАДСКОЙ ОБЛАСТИ,"Гузенко О.А., Куликов С.П., Федоров С.Л.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 151-155.",https://www.elibrary.ru/item.asp?id=44627579
33,5534,О НЕОБХОДИМОСТИ СОЗДАНИЯ НАУЧНО-ИССЛЕДОВАТЕЛЬСКОЙ ЛАБОРАТОРИИ В ОБЛАСТИ ТЕХНОСФЕРНОЙ И ЭКОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ,"Гуменюк В.И., Доброборский Б.С., Кулинкович А.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 161-165.",https://www.elibrary.ru/item.asp?id=44627581
34,5535,ИССЛЕДОВАНИЕ И РЕАЛИЗАЦИЯ АЛГОРИТМА КАНАЛЬНОГО КОДЕРА ДЛЯ СИСТЕМЫ DRM,"Гуминский О.А., Мышьянов С.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 165-170.",https://www.elibrary.ru/item.asp?id=44627582
35,5536,СИСТЕМА РАСПОЗНАВАНИЯ ЛЮДЕЙ НА ИЗОБРАЖЕНИИ,"Гуминский О.А., Фёдоров С.Л.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 170-174.",https://www.elibrary.ru/item.asp?id=44627583
36,5537,АНАЛИЗ И ПЕРСПЕКТИВЫ РАЗВИТИЯ МЕТОДОВ АВТОКОМПЕНСАЦИИ ПОМЕХ В СИСТЕМАХ РАДИОСВЯЗИ С АНТЕННЫМИ РЕШЕТКАМИ,"Гуреев А.Е., Кузьмин С.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 175-181.",https://www.elibrary.ru/item.asp?id=44627584
37,5538,АНАЛИЗ ВЛИЯНИЯ БИТОВЫХ ОШИБОК В ПАКЕТАХ ТРАНСПОРТНОГО ПОТОКА MPEG-2 НА КАЧЕСТВО ИЗОБРАЖЕНИЯ,"Андронов М.О., Бучатский А.Н.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 18-23.",https://www.elibrary.ru/item.asp?id=44627546
38,5539,ПРОЕКТИРОВАНИЕ МИКРОПОЛОСКОВОГО ЭЛЛИПТИЧЕСКОГО ФИЛЬТРА С ЧЕТВЕРТЬВОЛНОВЫМИ ИНВЕРТОРАМИ,"Дёшина Н.О., Кубалова А.Р., Рыжикова Т.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 198-203.",https://www.elibrary.ru/item.asp?id=44627590
39,5540,ЗИМНЯЯ РЕКРЕАЦИОННАЯ ДЕЯТЕЛЬНОСТЬ В ГОРАХ И ПРЕДГОРЬЯХ ЮГО-ЗАПАДНОГО АЛТАЯ,"Егорина А.В., Логиновская А.Н.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 207-212.",https://www.elibrary.ru/item.asp?id=44627604
40,5541,РАЗРАБОТКА КОМПЛЕКСА ЛАБОРАТОРНЫХ РАБОТ ПО ИССЛЕДОВАНИЮ ЭЛЕКТРОДИНАМИЧЕСКИХ ГОЛОВОК ГРОМКОГОВОРИТЕЛЕЙ,"Зарубина А.В., Свиньина О.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 217-222.",https://www.elibrary.ru/item.asp?id=44627606
41,5542,"СОВРЕМЕННЫЕ ТЕНДЕНЦИИ В ПРОЕКТИРОВАНИИ ПЕЧАТНЫХ УЗЛОВ, ИСПОЛЬЗУЕМЫХ В СЛОЖНЫХ КЛИМАТИЧЕСКИХ УСЛОВИЯХ","Кирик Д.И., Третьяков И.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 222-226.",https://www.elibrary.ru/item.asp?id=44627607
42,5543,РАЗРАБОТКА КОМПЛЕКСА ЛАБОРАТОРНЫХ РАБОТ ПО ИЗМЕРЕНИЮ АКУСТИЧЕСКИХ ПАРАМЕТРОВ ПОМЕЩЕНИЙ,"Кириллова Н.С., Свиньина О.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 226-231.",https://www.elibrary.ru/item.asp?id=44627608
43,5544,РАЗРАБОТКА ПЛАТФОРМЫ ДЛЯ ИССЛЕДОВАНИЯ И АНАЛИЗА РАДИОТЕХНОЛОГИЙ СВЯЗИ НА ОСНОВЕ ПРОГРАММНО-КОНФИГУРИРУЕМОГО РАДИО И ТЕХНОЛОГИИ WEBSDR,"Козлов Д.С., Мошков В.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 231-236.",https://www.elibrary.ru/item.asp?id=44627834
44,5545,СОВРЕМЕННЫЕ ПОДХОДЫ К РЕФАРМИНГУ В ИНТЕРЕСАХ 4-5 ПОКОЛЕНИЙ МОБИЛЬНОЙ СВЯЗИ И ИНТЕРНЕТА ВЕЩЕЙ,"Коротин В.Е., Павлов Т.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 236-240.",https://www.elibrary.ru/item.asp?id=44627609
45,5546,ИССЛЕДОВАНИЕ СИСТЕМ ОБЕСПЕЧЕНИЯ ТЕПЛОВЫХ РЕЖИМОВ АКТИВНЫХ ФАР,"Кузьмин С.В., Шопша А.С.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 241-245.",https://www.elibrary.ru/item.asp?id=44627610
46,5547,БОРТОВАЯ НИЗКОПРОФИЛЬНАЯ СОВМЕЩЁННАЯ КОЛЬЦЕВАЯ КОНЦЕНТРИЧЕСКАЯ АНТЕННАЯ РЕШЁТКА,"Андропов А.В., Кузьмин С.В., Суханов Д.С.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 24-28.",https://www.elibrary.ru/item.asp?id=44627547
47,5548,ОЦЕНКА ВЕЛИЧИНЫ ЭКОЛОГИЧЕСКОГО УЩЕРБА ПРИ ХИМИЧЕСКОЙ АВАРИИ,"Кулинкович А.В., Мещерякова И.Н., Сакова Н.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 246-250.",https://www.elibrary.ru/item.asp?id=44627611
48,5549,АНАЛИЗ ГИДРОУЗЛА КАК ОБЪЕКТА-ИСТОЧНИКА ПОВЫШЕННОЙ ЭКОЛОГИЧЕСКОЙ ОПАСНОСТИ,"Кулинкович А.В., Панихидников С.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 251-254.",https://www.elibrary.ru/item.asp?id=44627612
49,5550,ПРОБЛЕМЫ ЗАХОРОНЕНИЯ НИЗКОАКТИВНЫХ ОТХОДОВ В РОССИЙСКОЙ ФЕДЕРАЦИИ,"Кулинкович А.В., Панихидников С.А., Сакова Н.В.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 254-259.",https://www.elibrary.ru/item.asp?id=44627613
50,5551,"3D МОДЕЛИ, МЕТОДЫ И МЕТРИКИ ПОЗИЦИОНИРОВАНИЯ В ПЕРСПЕКТИВНЫХ СЕТЯХ РАДИОДОСТУПА 5G",Лазарев В.О.,"В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 263-268.",https://www.elibrary.ru/item.asp?id=44627615
51,5552,СЦЕНАРИИ ПОЗИЦИОНИРОВАНИЯ В СВЕРХПЛОТНЫХ СЕТЯХ РАДИОДОСТУПА 5G,"Лазарев В.О., Фокин Г.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 268-273.",https://www.elibrary.ru/item.asp?id=44627616
52,5553,МОДЕЛИРОВАНИЕ СПУТНИКОВОГО КАНАЛА СВЯЗИ НА ОСНОВЕ СИСТЕМЫ HTS,"Ликонцев А.Н., Лялина А.Ж.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 273-278.",https://www.elibrary.ru/item.asp?id=44627617
53,5554,УПРАВЛЕНИЕ УСТРОЙСТВАМИ ПРОВЕДЕНИЯ ПРЯМЫХ ТЕЛЕВИЗИОННЫХ ТРАНСЛЯЦИЙ ДЛЯ ПРОВЕДЕНИЯ ПРЕЗИДЕНТСКИХ КОРТЕЖЕЙ В ВЕНЕСУЭЛЕ,"Ликонцев А.Н., Фигероа Агреда Х.А.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 278-281.",https://www.elibrary.ru/item.asp?id=44627618
54,5555,РАЗРАБОТКА ТЕХНИЧЕСКИХ РЕШЕНИЙ ПО МОДЕРНИЗАЦИИ ЛОКАЛЬНЫХ ОЧИСТНЫХ СООРУЖЕНИЙ ЛМЗ ИМ. К. ЛИБКНЕХТА,"Манвелова Н.Е., Тумаков П.И.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 285-289.",https://www.elibrary.ru/item.asp?id=44627620
55,5556,ОСОБЕННОСТИ ОЦЕНКИ АЭРОЗОЛЬНОГО ОСЛАБЛЕНИЯ ЛАЗЕРНОГО ИЗЛУЧЕНИЯ ВИДИМОГО И ИНФРАКРАСНОГО ДИАПАЗОНОВ В АТМОСФЕРЕ,"Милютин Е.Р., Яременко А.Ю., Яременко Ю.И.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 290-294.",https://www.elibrary.ru/item.asp?id=44627621
56,5557,РАЗРАБОТКА АЛГОРИТМА ГЕНЕРАЦИИ МУЗЫКИ В СТИЛЕ WITCH HOUSE,"Нелюбова М.Е., Рогозинский Г.Г.","В сборнике: Актуальные проблемы инфотелекоммуникаций в науке и образовании (АПИНО 2020). IX Международная научно-техническая и научно-методическая конференция : сборник научных статей. Санкт-Петербург, 2020.  С. 294-297.",https://www.elibrary.ru/item.asp?id=44627622
